chr	start	end	JLDS017
chr1	9700000	9710000	0.878
chr1	9710000	9720000	0.365
chr1	9720000	9730000	0.912
chr1	9730000	9740000	0.933
chr1	9740000	9750000	0.362
chr1	9750000	9760000	0.766
chr1	9760000	9770000	0.893
chr1	9770000	9780000	0.877
chr1	9780000	9790000	0.817
chr1	9790000	9800000	0.751
chr1	9800000	9810000	0.836
chr1	9810000	9820000	0.740
chr1	9820000	9830000	0.857
chr1	9830000	9840000	0.866
chr1	9840000	9850000	0.833
chr1	9850000	9860000	0.756
chr1	9860000	9870000	0.729
chr1	9870000	9880000	0.801
chr1	9880000	9890000	0.198
chr1	9890000	9900000	0.789
chr1	9900000	9910000	0.710
chr1	9910000	9920000	0.763
chr1	9920000	9930000	0.777
chr1	9930000	9940000	0.747
chr1	9940000	9950000	0.875
chr1	9950000	9960000	0.888
chr1	9960000	9970000	0.571
chr1	9970000	9980000	0.389
chr1	9980000	9990000	0.888
chr1	9990000	10000000	0.934
chr1	10000000	10010000	0.520
chr1	10010000	10020000	0.890
chr1	10020000	10030000	0.952
chr1	10030000	10040000	0.953
chr1	10040000	10050000	0.912
chr1	10050000	10060000	0.395
chr1	10060000	10070000	0.928
chr1	10070000	10080000	0.948
chr1	10080000	10090000	0.909
chr1	10090000	10100000	0.455
chr1	10100000	10110000	0.910
chr1	10110000	10120000	0.901
chr1	10120000	10130000	0.859
chr1	10130000	10140000	0.886
chr1	10140000	10150000	0.941
chr1	10150000	10160000	0.972
chr1	10160000	10170000	0.906
chr1	10170000	10180000	0.913
chr1	10180000	10190000	0.940
chr1	10190000	10200000	0.895
chr1	10200000	10210000	0.961
chr1	10210000	10220000	0.914
chr1	10220000	10230000	0.852
chr1	10230000	10240000	0.868
chr1	10240000	10250000	0.883
chr1	10250000	10260000	0.908
chr1	10260000	10270000	0.917
chr1	10270000	10280000	0.097
chr1	10280000	10290000	0.834
chr1	10290000	10300000	0.872
chr1	10300000	10310000	0.850
chr1	10310000	10320000	0.797
chr1	10320000	10330000	0.883
chr1	10330000	10340000	0.877
chr1	10340000	10350000	0.815
chr1	10350000	10360000	0.796
chr1	10360000	10370000	0.820
chr1	10370000	10380000	0.932
chr1	10380000	10390000	0.976
chr1	10390000	10400000	0.848
chr1	10400000	10410000	0.860
chr1	10410000	10420000	0.833
chr1	10420000	10430000	0.957
chr1	10430000	10440000	0.750
chr1	10440000	10450000	0.856
chr1	10450000	10460000	0.285
chr1	10460000	10470000	0.903
chr1	10470000	10480000	0.926
chr1	10480000	10490000	0.866
chr1	10490000	10500000	0.386
chr1	10500000	10510000	0.903
chr1	10510000	10520000	0.801
chr1	10520000	10530000	0.914
chr1	10530000	10540000	0.390
chr1	10540000	10550000	0.933
chr1	10550000	10560000	0.770
chr1	10560000	10570000	0.892
chr1	10570000	10580000	0.822
chr1	10580000	10590000	0.927
chr1	10590000	10600000	0.840
chr1	10600000	10610000	0.939
chr1	10610000	10620000	0.903
chr1	10620000	10630000	0.890
chr1	10630000	10640000	0.888
chr1	10640000	10650000	0.884
chr1	10650000	10660000	0.924
chr1	10660000	10670000	0.968
chr1	10670000	10680000	0.865
chr1	10680000	10690000	0.921
chr1	10690000	10700000	0.602
chr1	10700000	10710000	0.864
chr1	10710000	10720000	0.887
chr1	10720000	10730000	0.855
chr1	10730000	10740000	0.851
chr1	10740000	10750000	0.908
chr1	10750000	10760000	0.364
chr1	10760000	10770000	0.805
chr1	10770000	10780000	0.888
chr1	10780000	10790000	0.807
chr1	10790000	10800000	0.777
chr1	10800000	10810000	0.893
chr1	10810000	10820000	0.802
chr1	10820000	10830000	0.899
chr1	10830000	10840000	0.876
chr1	10840000	10850000	0.718
chr1	10850000	10860000	0.149
chr1	10860000	10870000	0.782
chr1	10870000	10880000	0.934
chr1	10880000	10890000	0.819
chr1	10890000	10900000	0.722
chr1	10900000	10910000	0.918
chr1	10910000	10920000	0.891
chr1	10920000	10930000	0.491
chr1	10930000	10940000	0.922
chr1	10940000	10950000	0.581
chr1	10950000	10960000	0.875
chr1	10960000	10970000	0.769
chr1	10970000	10980000	0.861
chr1	10980000	10990000	0.931
chr1	10990000	11000000	0.902
chr1	11000000	11010000	0.689
chr1	11010000	11020000	0.925
chr1	11020000	11030000	0.729
chr1	11030000	11040000	0.793
chr1	11040000	11050000	0.775
chr1	11050000	11060000	0.914
chr1	11060000	11070000	0.919
chr1	11070000	11080000	0.384
chr1	11080000	11090000	0.886
chr1	11090000	11100000	0.819
chr1	11100000	11110000	0.885
chr1	11110000	11120000	0.569
chr1	11120000	11130000	0.429
chr1	11130000	11140000	0.846
chr1	11140000	11150000	0.858
chr1	11150000	11160000	0.536
chr1	11160000	11170000	0.812
chr1	11170000	11180000	0.949
chr1	11180000	11190000	0.911
chr1	11190000	11200000	0.913
chr1	11200000	11210000	0.910
chr1	11210000	11220000	0.788
chr1	11220000	11230000	0.911
chr1	11230000	11240000	0.865
chr1	11240000	11250000	0.873
chr1	11250000	11260000	0.883
chr1	11260000	11270000	0.956
chr1	11270000	11280000	0.879
chr1	11280000	11290000	0.898
chr1	11290000	11300000	0.904
chr1	11300000	11310000	0.864
chr1	11310000	11320000	0.909
chr1	11320000	11330000	0.492
chr1	11330000	11340000	0.509
chr1	11340000	11350000	0.874
chr1	11350000	11360000	0.892
chr1	11360000	11370000	0.930
chr1	11370000	11380000	0.829
chr1	11380000	11390000	0.870
chr1	11390000	11400000	0.818
chr1	11400000	11410000	0.763
chr1	11410000	11420000	0.704
chr1	11420000	11430000	0.875
chr1	11430000	11440000	0.901
chr1	11440000	11450000	0.818
chr1	11450000	11460000	0.870
chr1	11460000	11470000	0.892
chr1	11470000	11480000	0.827
chr1	11480000	11490000	0.904
chr1	11490000	11500000	0.816
chr1	11500000	11510000	0.785
chr1	11510000	11520000	0.794
chr1	11520000	11530000	0.796
chr1	11530000	11540000	0.198
chr1	11540000	11550000	0.451
chr1	11550000	11560000	0.795
chr1	11560000	11570000	0.722
chr1	11570000	11580000	0.869
chr1	11580000	11590000	0.899
chr1	11590000	11600000	0.877
chr1	11600000	11610000	0.822
chr1	11610000	11620000	0.729
chr1	11620000	11630000	0.866
chr1	11630000	11640000	0.884
chr1	11640000	11650000	0.861
chr1	11650000	11660000	0.804
chr1	11660000	11670000	0.886
chr1	11670000	11680000	0.806
chr1	11680000	11690000	0.820
chr1	11690000	11700000	0.826
chr1	11700000	11710000	0.612
chr1	11710000	11720000	0.342
chr1	11720000	11730000	0.488
chr1	11730000	11740000	0.884
chr1	11740000	11750000	0.342
chr1	11750000	11760000	0.279
chr1	11760000	11770000	0.629
chr1	11770000	11780000	0.705
chr1	11780000	11790000	0.854
chr1	11790000	11800000	0.502
chr1	11800000	11810000	0.918
chr1	11810000	11820000	0.892
chr1	11820000	11830000	0.757
chr1	11830000	11840000	0.891
chr1	11840000	11850000	0.693
chr1	11850000	11860000	0.851
chr1	11860000	11870000	0.300
chr1	11870000	11880000	0.928
chr1	11880000	11890000	0.933
chr1	11890000	11900000	0.847
chr1	11900000	11910000	0.696
chr1	11910000	11920000	0.654
chr1	11920000	11930000	0.831
chr1	11930000	11940000	0.885
chr1	11940000	11950000	0.887
chr1	11950000	11960000	0.598
chr1	11960000	11970000	0.491
chr1	11970000	11980000	0.846
chr1	11980000	11990000	0.385
chr1	11990000	12000000	0.570
chr1	12000000	12010000	0.923
chr1	12010000	12020000	0.916
chr1	12020000	12030000	0.886
chr1	12030000	12040000	0.846
chr1	12040000	12050000	0.492
chr1	12050000	12060000	0.914
chr1	12060000	12070000	0.828
chr1	12070000	12080000	0.545
chr1	12080000	12090000	0.895
chr1	12090000	12100000	0.846
chr1	12100000	12110000	0.891
chr1	12110000	12120000	0.886
chr1	12120000	12130000	0.424
chr1	12130000	12140000	0.871
chr1	12140000	12150000	0.921
chr1	12150000	12160000	0.939
chr1	12160000	12170000	0.921
chr1	12170000	12180000	0.893
chr1	12180000	12190000	0.834
chr1	12190000	12200000	0.880
chr1	12200000	12210000	0.843
chr1	12210000	12220000	0.915
chr1	12220000	12230000	0.516
chr1	12230000	12240000	0.733
chr1	12240000	12250000	0.798
chr1	12250000	12260000	0.891
chr1	12260000	12270000	0.872
chr1	12270000	12280000	0.924
chr1	12280000	12290000	0.807
chr1	12290000	12300000	0.387
chr1	12300000	12310000	0.935
chr1	12310000	12320000	0.931
chr1	12320000	12330000	0.943
chr1	12330000	12340000	0.917
chr1	12340000	12350000	0.960
chr1	12350000	12360000	0.969
chr1	12360000	12370000	0.903
chr1	12370000	12380000	0.870
chr1	12380000	12390000	0.945
chr1	12390000	12400000	0.851
chr1	12400000	12410000	0.750
chr1	12410000	12420000	0.929
chr1	12420000	12430000	0.925
chr1	12430000	12440000	0.909
chr1	12440000	12450000	0.907
chr1	12450000	12460000	0.935
chr1	12460000	12470000	0.839
chr1	12470000	12480000	0.947
chr1	12480000	12490000	0.874
chr1	12490000	12500000	0.785
chr1	12500000	12510000	0.931
chr1	12510000	12520000	0.883
chr1	12520000	12530000	0.907
chr1	12530000	12540000	0.774
chr1	12540000	12550000	0.911
chr1	12550000	12560000	0.942
chr1	12560000	12570000	0.884
chr1	12570000	12580000	0.779
chr1	12580000	12590000	0.924
chr1	12590000	12600000	0.937
chr1	12600000	12610000	0.775
chr1	12610000	12620000	0.830
chr1	12620000	12630000	0.894
chr1	12630000	12640000	0.941
chr1	12640000	12650000	0.901
chr1	12650000	12660000	0.555
chr1	12660000	12670000	0.871
chr1	12670000	12680000	0.295
chr1	12680000	12690000	0.765
chr1	12690000	12700000	0.902
chr1	12700000	12710000	0.925
chr1	12710000	12720000	0.841
chr1	12720000	12730000	0.931
chr1	12730000	12740000	0.881
chr1	12740000	12750000	0.902
chr1	12750000	12760000	0.851
chr1	12760000	12770000	0.862
chr1	12770000	12780000	0.914
chr1	12780000	12790000	0.842
chr1	12800000	12810000	0.843
chr1	12810000	12820000	0.839
chr1	12820000	12830000	0.873
chr1	12830000	12840000	0.872
chr1	12840000	12850000	0.727
chr1	12850000	12860000	0.875
chr1	12860000	12870000	0.921
chr1	12870000	12880000	0.849
chr1	12880000	12890000	0.837
chr1	12890000	12900000	0.849
chr1	12900000	12910000	0.857
chr1	12910000	12920000	0.867
chr1	12920000	12930000	0.718
chr1	12930000	12940000	0.831
chr1	12940000	12950000	0.899
chr1	12980000	12990000	0.819
chr1	13180000	13190000	0.907
chr1	13210000	13220000	0.810
chr1	13720000	13730000	0.942
chr1	13770000	13780000	0.960
chr1	13780000	13790000	0.879
chr1	13790000	13800000	0.901
chr1	13800000	13810000	0.895
chr1	13810000	13820000	0.937
chr1	13820000	13830000	0.909
chr1	13830000	13840000	0.581
chr1	13840000	13850000	0.494
chr1	13850000	13860000	0.906
chr1	13860000	13870000	0.907
chr1	13870000	13880000	0.843
chr1	13880000	13890000	0.939
chr1	13890000	13900000	0.934
chr1	13900000	13910000	0.788
chr1	13910000	13920000	0.525
chr1	13920000	13930000	0.890
chr1	13930000	13940000	0.923
chr1	13940000	13950000	0.912
chr1	13950000	13960000	0.956
chr1	13960000	13970000	0.886
chr1	13970000	13980000	0.979
chr1	13980000	13990000	0.948
chr1	13990000	14000000	0.894
chr1	14000000	14010000	0.878
chr1	14010000	14020000	0.889
chr1	14020000	14030000	0.382
chr1	14030000	14040000	0.967
chr1	14040000	14050000	0.972
chr1	14050000	14060000	0.817
chr1	14060000	14070000	0.893
chr1	14070000	14080000	0.148
chr1	14080000	14090000	0.632
chr1	14090000	14100000	0.814
chr1	14100000	14110000	0.796
chr1	14110000	14120000	0.708
chr1	14120000	14130000	0.729
chr1	14130000	14140000	0.812
chr1	14140000	14150000	0.901
chr1	14150000	14160000	0.777
chr1	14160000	14170000	0.900
chr1	14170000	14180000	0.868
chr1	14180000	14190000	0.944
chr1	14190000	14200000	0.897
chr1	14200000	14210000	0.876
chr1	14210000	14220000	0.283
chr1	14220000	14230000	0.754
chr1	14230000	14240000	0.896
chr1	14240000	14250000	0.848
chr1	14250000	14260000	0.888
chr1	14260000	14270000	0.916
chr1	14270000	14280000	0.927
chr1	14280000	14290000	0.753
chr1	14290000	14300000	0.802
chr1	14300000	14310000	0.915
chr1	14310000	14320000	0.904
chr1	14320000	14330000	0.885
chr1	14330000	14340000	0.879
chr1	14340000	14350000	0.782
chr1	14350000	14360000	0.760
chr1	14360000	14370000	0.838
chr1	14370000	14380000	0.947
chr1	14380000	14390000	0.932
chr1	14390000	14400000	0.902
chr1	14400000	14410000	0.881
chr1	14420000	14430000	0.923
chr1	14430000	14440000	0.803
chr1	14440000	14450000	0.734
chr1	14450000	14460000	0.904
chr1	14460000	14470000	0.629
chr1	14470000	14480000	0.916
chr1	14490000	14500000	0.823
chr1	14500000	14510000	0.828
chr1	14510000	14520000	0.874
chr1	14520000	14530000	0.916
chr1	14530000	14540000	0.891
chr1	14550000	14560000	0.893
chr1	14560000	14570000	0.916
chr1	14570000	14580000	0.913
chr1	14580000	14590000	0.740
chr1	14590000	14600000	0.898
chr1	14600000	14610000	0.873
chr1	14610000	14620000	0.875
chr1	14620000	14630000	0.918
chr1	14630000	14640000	0.880
chr1	14650000	14660000	0.963
chr1	14660000	14670000	0.883
chr1	14670000	14680000	0.918
chr1	14680000	14690000	0.713
chr1	14690000	14700000	0.702
chr1	14700000	14710000	0.852
chr1	14710000	14720000	0.823
chr1	14720000	14730000	0.929
chr1	14730000	14740000	0.895
chr1	14740000	14750000	0.905
chr1	14750000	14760000	0.829
chr1	14760000	14770000	0.822
chr1	14770000	14780000	0.923
chr1	14780000	14790000	0.900
chr1	14790000	14800000	0.943
chr1	14800000	14810000	0.928
chr1	14810000	14820000	0.892
chr1	14820000	14830000	0.861
chr1	14830000	14840000	0.865
chr1	14840000	14850000	0.892
chr1	14850000	14860000	0.928
chr1	14860000	14870000	0.890
chr1	14870000	14880000	0.833
chr1	14880000	14890000	0.853
chr1	14890000	14900000	0.826
chr1	14900000	14910000	0.909
chr1	14910000	14920000	0.915
chr1	14920000	14930000	0.197
chr1	14930000	14940000	0.898
chr1	14940000	14950000	0.883
chr1	14950000	14960000	0.774
chr1	14960000	14970000	0.904
chr1	14970000	14980000	0.831
chr1	14980000	14990000	0.877
chr1	14990000	15000000	0.868
chr1	15000000	15010000	0.881
chr1	15010000	15020000	0.835
chr1	15020000	15030000	0.848
chr1	15030000	15040000	0.859
chr1	15040000	15050000	0.867
chr1	15050000	15060000	0.822
chr1	15060000	15070000	0.817
chr1	15070000	15080000	0.904
chr1	15080000	15090000	0.882
chr1	15090000	15100000	0.891
chr1	15100000	15110000	0.919
chr1	15110000	15120000	0.866
chr1	15120000	15130000	0.930
chr1	15130000	15140000	0.856
chr1	15140000	15150000	0.865
chr1	15150000	15160000	0.847
chr1	15160000	15170000	0.942
chr1	15170000	15180000	0.848
chr1	15180000	15190000	0.865
chr1	15190000	15200000	0.855
chr1	15200000	15210000	0.877
chr1	15210000	15220000	0.906
chr1	15220000	15230000	0.826
chr1	15230000	15240000	0.882
chr1	15240000	15250000	0.821
chr1	15250000	15260000	0.343
chr1	15260000	15270000	0.869
chr1	15270000	15280000	0.725
chr1	15280000	15290000	0.918
chr1	15290000	15300000	0.838
chr1	15300000	15310000	0.903
chr1	15310000	15320000	0.885
chr1	15320000	15330000	0.867
chr1	15330000	15340000	0.841
chr1	15340000	15350000	0.858
chr1	15350000	15360000	0.831
chr1	15360000	15370000	0.870
chr1	15370000	15380000	0.886
chr1	15380000	15390000	0.893
chr1	15390000	15400000	0.917
chr1	15400000	15410000	0.924
chr1	15410000	15420000	0.887
chr1	15420000	15430000	0.845
chr1	15430000	15440000	0.812
chr1	15440000	15450000	0.923
chr1	15450000	15460000	0.882
chr1	15460000	15470000	0.888
chr1	15470000	15480000	0.456
chr1	15480000	15490000	0.333
chr1	15490000	15500000	0.848
chr1	15500000	15510000	0.838
chr1	15510000	15520000	0.832
chr1	15520000	15530000	0.837
chr1	15530000	15540000	0.746
chr1	15540000	15550000	0.849
chr1	15550000	15560000	0.914
chr1	15560000	15570000	0.861
chr1	15570000	15580000	0.577
chr1	15580000	15590000	0.800
chr1	15590000	15600000	0.581
chr1	15600000	15610000	0.891
chr1	15610000	15620000	0.907
chr1	15620000	15630000	0.939
chr1	15630000	15640000	0.882
chr1	15640000	15650000	0.864
chr1	15650000	15660000	0.636
chr1	15660000	15670000	0.894
chr1	15670000	15680000	0.848
chr1	15680000	15690000	0.950
chr1	15690000	15700000	0.851
chr1	15700000	15710000	0.906
chr1	15710000	15720000	0.775
chr1	15720000	15730000	0.872
chr1	15730000	15740000	0.311
chr1	15740000	15750000	0.790
chr1	15750000	15760000	0.774
chr1	15760000	15770000	0.940
chr1	15770000	15780000	0.908
chr1	15780000	15790000	0.898
chr1	15790000	15800000	0.916
chr1	15800000	15810000	0.930
chr1	15810000	15820000	0.908
chr1	15820000	15830000	0.901
chr1	15830000	15840000	0.927
chr1	15840000	15850000	0.911
chr1	15850000	15860000	0.091
chr1	15860000	15870000	0.899
chr1	15870000	15880000	0.859
chr1	15880000	15890000	0.954
chr1	15890000	15900000	0.915
chr1	15900000	15910000	0.844
chr1	15910000	15920000	0.637
chr1	15920000	15930000	0.677
chr1	15930000	15940000	0.717
chr1	15940000	15950000	0.291
chr1	15950000	15960000	0.935
chr1	15960000	15970000	0.947
chr1	15970000	15980000	0.952
chr1	15980000	15990000	0.924
chr1	15990000	16000000	0.843
chr1	16000000	16010000	0.862
chr1	16010000	16020000	0.339
chr1	16020000	16030000	0.718
chr1	16030000	16040000	0.809
chr1	16040000	16050000	0.897
chr1	16050000	16060000	0.892
chr1	16060000	16070000	0.795
chr1	16070000	16080000	0.927
chr1	16080000	16090000	0.447
chr1	16090000	16100000	0.903
chr1	16100000	16110000	0.941
chr1	16110000	16120000	0.846
chr1	16120000	16130000	0.870
chr1	16130000	16140000	0.918
chr1	16140000	16150000	0.902
chr1	16150000	16160000	0.869
chr1	16160000	16170000	0.305
chr1	16170000	16180000	0.095
chr1	16180000	16190000	0.915
chr1	16190000	16200000	0.922
chr1	16200000	16210000	0.925
chr1	16210000	16220000	0.787
chr1	16220000	16230000	0.866
chr1	16230000	16240000	0.936
chr1	16240000	16250000	0.890
chr1	16250000	16260000	0.881
chr1	16260000	16270000	0.765
chr1	16270000	16280000	0.784
chr1	16280000	16290000	0.848
chr1	16290000	16300000	0.813
chr1	16300000	16310000	0.421
chr1	16310000	16320000	0.913
chr1	16320000	16330000	0.907
chr1	16330000	16340000	0.579
chr1	16340000	16350000	0.755
chr1	16350000	16360000	0.702
chr1	16360000	16370000	0.874
chr1	16370000	16380000	0.754
chr1	16380000	16390000	0.747
chr1	16390000	16400000	0.593
chr1	16400000	16410000	0.561
chr1	16410000	16420000	0.899
chr1	16420000	16430000	0.873
chr1	16430000	16440000	0.871
chr1	16440000	16450000	0.835
chr1	16450000	16460000	0.864
chr1	16460000	16470000	0.906
chr1	16470000	16480000	0.720
chr1	16480000	16490000	0.472
chr1	16490000	16500000	0.636
chr1	16500000	16510000	0.799
chr1	16510000	16520000	0.753
chr1	16520000	16530000	0.932
chr1	16530000	16540000	0.436
chr1	16540000	16550000	0.506
chr1	16550000	16560000	0.585
chr1	16560000	16570000	0.572
chr1	16570000	16580000	0.749
chr1	16580000	16590000	0.966
chr1	16590000	16600000	0.885
chr1	16600000	16610000	0.910
chr1	16610000	16620000	0.961
chr1	16620000	16630000	0.909
chr1	16630000	16640000	0.957
chr1	16640000	16650000	0.919
chr1	16650000	16660000	0.919
chr1	16660000	16670000	0.949
chr1	16670000	16680000	0.354
chr1	16680000	16690000	0.933
chr1	16690000	16700000	0.464
chr1	16700000	16710000	0.922
chr1	16710000	16720000	0.810
chr1	16720000	16730000	0.841
chr1	16730000	16740000	0.900
chr1	16740000	16750000	0.934
chr1	16750000	16760000	0.946
chr1	16760000	16770000	0.402
chr1	16770000	16780000	0.912
chr1	16780000	16790000	0.851
chr1	16790000	16800000	0.932
chr1	16800000	16810000	0.926
chr1	16810000	16820000	0.875
chr1	16820000	16830000	0.279
chr1	16830000	16840000	0.794
chr1	16840000	16850000	0.418
chr1	16850000	16860000	0.752
chr1	16860000	16870000	0.410
chr1	16870000	16880000	0.754
chr1	16880000	16890000	0.909
chr1	16890000	16900000	0.909
chr1	16900000	16910000	0.919
chr1	16910000	16920000	0.818
chr1	16920000	16930000	0.918
chr1	16930000	16940000	0.422
chr1	16940000	16950000	0.660
chr1	16950000	16960000	0.917
chr1	16960000	16970000	0.926
chr1	16970000	16980000	0.347
chr1	16980000	16990000	0.926
chr1	17000000	17010000	0.818
chr1	17010000	17020000	0.433
chr1	17020000	17030000	0.255
chr1	17030000	17040000	0.484
chr1	17040000	17050000	0.867
chr1	17050000	17060000	0.876
chr1	17070000	17080000	0.802
chr1	17080000	17090000	0.633
chr1	17090000	17100000	0.702
chr1	17100000	17110000	0.894
chr1	17120000	17130000	0.783
chr1	17180000	17190000	0.792
chr1	17190000	17200000	0.474
chr1	17200000	17210000	0.681
chr1	17210000	17220000	0.456
chr1	17220000	17230000	0.577
chr1	17230000	17240000	0.460
chr1	17240000	17250000	0.336
chr1	17250000	17260000	0.872
chr1	17260000	17270000	0.917
chr1	17270000	17280000	0.874
chr1	17280000	17290000	0.718
chr1	17290000	17300000	0.883
chr1	17300000	17310000	0.539
chr1	17310000	17320000	0.865
chr1	17320000	17330000	0.921
chr1	17330000	17340000	0.455
chr1	17340000	17350000	0.852
chr1	17350000	17360000	0.886
chr1	17360000	17370000	0.932
chr1	17370000	17380000	0.754
chr1	17380000	17390000	0.485
chr1	17390000	17400000	0.911
chr1	17400000	17410000	0.904
chr1	17410000	17420000	0.902
chr1	17420000	17430000	0.832
chr1	17430000	17440000	0.842
chr1	17440000	17450000	0.448
chr1	17450000	17460000	0.772
chr1	17460000	17470000	0.876
chr1	17470000	17480000	0.621
chr1	17480000	17490000	0.867
chr1	17490000	17500000	0.861
chr1	17500000	17510000	0.876
chr1	17510000	17520000	0.831
chr1	17520000	17530000	0.869
chr1	17530000	17540000	0.871
chr1	17540000	17550000	0.861
chr1	17550000	17560000	0.901
chr1	17560000	17570000	0.773
chr1	17570000	17580000	0.898
chr1	17580000	17590000	0.892
chr1	17590000	17600000	0.915
chr1	17600000	17610000	0.830
chr1	17610000	17620000	0.853
chr1	17620000	17630000	0.800
chr1	17630000	17640000	0.836
chr1	17640000	17650000	0.866
chr1	17650000	17660000	0.840
chr1	17660000	17670000	0.829
chr1	17670000	17680000	0.836
chr1	17680000	17690000	0.874
chr1	17690000	17700000	0.888
chr1	17700000	17710000	0.872
chr1	17710000	17720000	0.901
chr1	17720000	17730000	0.917
chr1	17730000	17740000	0.881
chr1	17740000	17750000	0.713
chr1	17750000	17760000	0.818
chr1	17760000	17770000	0.207
chr1	17770000	17780000	0.911
chr1	17780000	17790000	0.926
chr1	17790000	17800000	0.874
chr1	17800000	17810000	0.859
chr1	17810000	17820000	0.916
chr1	17820000	17830000	0.778
chr1	17830000	17840000	0.923
chr1	17840000	17850000	0.847
chr1	17850000	17860000	0.841
chr1	17860000	17870000	0.294
chr1	17870000	17880000	0.818
chr1	17880000	17890000	0.856
chr1	17890000	17900000	0.733
chr1	17900000	17910000	0.813
chr1	17910000	17920000	0.850
chr1	17920000	17930000	0.903
chr1	17930000	17940000	0.864
chr1	17940000	17950000	0.878
chr1	17950000	17960000	0.911
chr1	17960000	17970000	0.898
chr1	17970000	17980000	0.881
chr1	17980000	17990000	0.821
chr1	17990000	18000000	0.825
